dismantle
dismask,false,dis,mas,k
dismay
dismember,false,dismember
dismiss
dismortgage,false,dis,mort,gage
dismount
disnaturalize,false,dis,naturalize
disobey
disoblige,false,dis,oblige
disorder,false,dis,or,der
disown,false,dis,own
dispand,false,dispand
disparage
dispark,false,dis,par,k
dispart,false,dis,part
dispel
dispend,false,dispend
dispense
dispeople,false,dis,people
disperge,false,disperge
disperse
dispirit,false,dispirit
displace
displant,false,dis,plant
display
displease,false,dis,please
displeasure,false,dis,plea,sure
displode,false,displode
disport,false,dis,port
dispose
dispossess,false,dis,possess
dispraise,false,dis,praise
dispread,false,dispread
disproperty,false,dis,property
disproportion,false,dis,pro,portion
disprove
dispurse,false,dis,purse
dispute
disqualify
disquantity,false,dis,quantity
disquiet,false,dis,quiet
disrank,false,dis,ran,k
disregard
disrelish,false,dis,relish
disrobe,false,dis,robe
dissatisfy
dissect
disseize,false,dis,seize
dissemble
disseminate
dissent
disserve,false,dis,serve
dissettle,false,dis,settle
dissever,false,dis,sever
dissipate
dissociate
dissolve
dissuade,false,dissuade
dissunder,false,dis,sun,der
distain,false,distain
distance
distaste,false,dis,taste
distemper,false,distemper
distend,false,dis,tend
disthronize,false,disthronize
distil,true,distil
distinguish
distort
distrain,false,dis,train
distress
distribute
distrust,false,dis,trust
disturb
disturn,false,dis,turn
disunite
disuse,false,dis,use
disvalue,false,dis,value
disvelop,false,disvelop
disvouch,false,dis,vouch
ditch
divaricate,false,divaricate
divell,false,divell
diverge
diversify
divert
divertise,false,divertise
divest
divide
divine,false,divine
divorce
divulge
dizen,false,dizen
dizzy
doat,false,do,at
dock
doctor,false,doctor
dodge
doff
dog,true,dog
dogmatize,false,dogmatize
dole
domesticate
domify,false,domify
dominate
domineer
don,false,don
doom
dorr,false,dorr
dose
dot,true,dot
dote
double
double-die,false,double-die
double-lock,false,double-lock
doubt
douse
down
doze
drag,true,drag
draggle,false,draggle
dragoon,false,dragoon
drain
dram,false,dram
drape
drawl
dread
dredge
drein,false,drein
drib,false,drib
dribble
drift
drill
drip,true,drip
drivel
drizzle
droil,false,droil
droll,false,droll
drone
droop
drop,true,drop
drown
drowse,false,drowse
drub,false,drub
drudge,false,drudge
drug,true,drug
drum,true,drum
drumble,false,drumble
drumfish,false,drum,fish
dry
drynurse,false,dry,nurse
dub,true,dub
duck
duckoy,false,duckoy
due,false,due
duel
dulcify,false,dulcify
dulcorate,false,dulcorate
dull,false,dull
dumbfound
dun,false,dun
dung,false,dung
dupe
duplicate
dure,false,dure
dusk,false,dusk
dust
dwarf
dwaule,false,dwaule
dwell
dwindle
ear,false,ear
earn
earth
ease
eavesdrop,false,eaves,drop
ebb
echo
eclipse
edder,false,edder
edge
edify
educate
educe,false,educe
edulcorate,false,edulcorate
eek,false,ee,k
efface
effect
effectuate,false,effectuate
effeminate,false,effeminate
effervesce
effigiate,false,effigiate
efflux,false,eff,lux
efforce,false,efforce
efform,false,efform
effulge,false,effulge
effuse
egest,false,egest
egg
egotize,false,egotize
ejaculate
eject
eke,false,eke
elaborate
elance,false,elance
elapse
elate
elbow
elect
element,false,element
elevate
elf,false,elf
elicite,false,elicite
elide,false,elide
eloigne,false,eloigne
elongate
elope
elucidate
elude
elute,false,elute
elutriate,false,elutriate
emaciate
emanate
emancipate
emarginate,false,emarginate
emasculate,false,emasculate
embale,false,em,bale
embalm,false,em,balm
embar,false,em,bar
embark
embarrass
embase,false,em,base
embattle
embay,false,em,bay
embellish
embezzle
emblaze,false,em,blaze
emblazon,false,emblazon
emblem,false,emblem
emboss
embottle,false,em,bottle
embowel,false,em,bowel
embrace
embrave,false,em,brave
embrocate,false,embrocate
embroider,false,embroider
embroil
embrothel,false,em,brothel
emerge
emigrate
emit,true,emit
emmew,false,em,mew
emmove,false,em,move
empale,false,em,pale
empannel,false,em,pannel
empassion,false,em,passion
empeople,false,em,people
empierce,false,em,pierce
emplaster,false,em,plaster
emplead,false,em,plead
employ
empoison,false,em,poison
empoverish,false,empoverish
empower,false,empower
empty
empurple,false,em,purple
empuzzle,false,em,puzzle
emulate
emule,false,emule
emulge,false,emulge
enable
enact
enambush,false,en,am,bush
enamel
enamour
encage,false,en,cage
encamp
encave,false,en,cave
enchafe,false,en,chafe
enchain,false,en,chain
enchant
enchase,false,en,chase
encircle
enclose
encompass
encounter,false,encounter
encourage
encroach
encumber,false,encumber
end
endamage,false,en,dam,age
endanger,false,en,danger
endear
endeavour
endenize,false,endenize
endict,false,endict
endite,false,endite
endorse
endow
endue,false,en,due
endure
enecate,false,enecate
enervate,false,enervate
enerve,false,enerve
enfamish,false,en,famish
enfeeble,false,en,feeble
enfeoff,false,en,feoff
enfetter,false,en,fetter
enfilade,false,enfilade
enfire,false,en,fire
enforce
enfranchise,false,en,franchise
engage,true,engage
engaol,false,en,gaol
engarrison,false,en,garrison
engender,false,en,gender
engird,false,en,gird
english,false,english
englut,false,en,glut
engore,false,en,go,re
engorge
engrail,false,en,grail
engrain,false,en,grain
engrapple,false,en,grapple
engrasp,false,en,grasp
engrave
engrieve,false,en,grieve
engross
enguard,false,en,guard
enhance
enjoin,false,en,join
enjoy
enkindle,false,en,kindle
enlarge
enlight,false,en,light
enlighten,false,en,lighten
enlink,false,en,lin,k
enliven,false,enliven
enlumine,false,enlumine
enmarble,false,en,marble
enmesh
ennoble
enpierce,false,en,pierce
enrage
enrange,false,en,range
enrank,false,en,ran,k
enrapt,false,en,rapt
enrapture,false,en,rapt,ure
enravish,false,en,ravish
enrheum,false,en,rheum
enrich
enridge,false,en,ridge
enring,false,en,ring
enripen,false,en,rip,en
enrobe,false,en,robe
enroll,false,en,roll
enroot,false,en,root
enround,false,en,round
ensample,false,en,sample
ensanguine,false,en,sanguine
enschedule,false,en,schedule
ensconce
enseam,false,en,seam
ensear,false,en,sear
enshield,false,en,shield
enshrine
enslave
ensue
ensure
entail
entame,false,en,tame
entangle
enter,false,enter
enterlace,false,enter,lace
enterprise
entertain
enthrone,false,en,thro,ne
entice
entitle
entoil,false,en,to,il
entomb,false,en,tomb
entrail,false,en,trail
entrance
entrap
entreat,false,en,treat
enubilate,false,enubilate
enucleate,false,enucleate
enumerate
enunciate
envelop,false,envelop
envenom,false,en,venom
environ,false,environ
envy
enwheel,false,en,wheel
enwomb,false,en,womb
epicurize,false,epicurize
epitomise
equal
equalise
equilibrate,false,equilibrate
equip
equiponderate,false,equiponderate
equivalence,false,equivalence
equivocate,false,equivocate
eradicate
erase
erect
erode
err
eruct,false,eruct
escape
escheat,false,escheat
eschew
escort
escot,false,escot
espouse
espy,false,espy
essay,false,essay
essence,false,essence
establish
estate,false,estate
esteem
estimate
estrange
estuate,false,estuate
etch
eternalise,false,eternalise
eternize,false,eternize
eunuchate,false,eunuch,ate
eupatory,false,eupatory
evacate,false,evacate
evacuate
evade
evangelize,false,evangelize
evanish,false,evanish
evaporate
even,false,even
eventerate,false,eventerate
eventilate,false,eventilate
everse,false,everse
evert,false,evert
evestigate,false,evestigate
evict
evidence
evince,false,evince
evirate,false,evirate
eviscerate
evitate,false,evitate
evolve
exacerbate
exact
exaggerate
exagitate,false,ex,agitate
exalt
examine
example,false,ex,ample
exasperate
exauctorate,false,exauctorate
excarnate,false,excarnate
excavate
exceed
excel
except,false,except
excern,false,excern
exchange
excise
excite
exclaim
exclude
excoct,false,excoct
excogitate,false,ex,cogitate
excommunicate,false,ex,communicate
excoriate
excreate,false,ex,create
excruciate
exculpate
excur,false,ex,cur
excuse
excuss,false,excuss
execrate,false,execrate
exect,false,exect
execute
exemplify
exempt
exenterate,false,exenterate
exercise
exert
exfoliate
exhale
exhaust
exhibit,false,exhibit
exhilarate
exhort
exiccate,false,exiccate
exile
exist
exolve,false,exolve
exonerate
exorbitate,false,exorbitate
exorcise
expand
expatiate,false,expatiate
expect
expectorate,false,expectorate
expedite
expel
expend
experience
experiment
expiate,false,expiate
expire
explain
explicate
explode
exploit
explorate,false,explorate
explore
export
expose
expostulate,false,ex,postulate
expound
express
exprobrate,false,exprobrate
expropriate
expugn,false,expugn
expulse,false,ex,pulse
expunge
exsiccate,false,ex,siccate
exsuffolate,false,exsuffolate
exsuscitate,false,ex,suscitate
extemporize,false,ex,temporize
extend
extenuate,false,extenuate
exterminate
extermine,false,extermine
extil,false,extil
extimulate,false,extimulate
extinguish
extirp,false,extirp
extirpate
extol,true,extol
extort
extravagate,false,extravagate
extricate
extruct,false,extruct
extrude
exuberate,false,exuberate
exudate,false,exudate
exude
exulcerate,false,ex,ulcer,ate
exult
exundate,false,exundate
exuscitate,false,exuscitate
eye
fable
fabricate
fabrick,false,fabrick
face
facilitate
faddle,false,faddle
fade
fadge,false,fadge
fag,false,fag
fagot,false,fagot
fail
fain,false,fain
faint
fallow,false,fallow
false,false,false
falsify
falter,false,falter
famble,false,famble
familiarize,false,familiarize
famish
fan,true,fan
fancy
fang,false,fang
farce,false,farce
fare
farm,true,farm
farrier,false,farrier
farrow,false,far,row
fart
farther,false,fart,her
fascinate
fashion
fast
fasten,false,fasten
fat,false,fat
father,false,father
fathom,false,fathom
fatigate,false,fatigate
fatigue
fatten,false,fatten
fault,false,fault
favour
fawn
feague,false,feague
fear
feast
feather,false,feather
feature
feaze,false,feaze
febricitate,false,febricitate
fecundify,false,fecundify
fee,false,fee
feeble,false,feeble
feign
felicitate,false,felicitate
fell
fellow,false,fellow
felt,false,felt
feltre,false,felt,re
fence
fend
feoff,false,feoff
ferment
ferret,false,ferret
ferry
fertilitate,false,fertilitate
fertilize,false,fertilize
ferule,false,ferule
fester,false,fester
fet,false,fet
fetch
fetter,false,fetter
fettle,false,fettle
fever,false,fever
fewel,false,fewel
fey,false,fey
fib,false,fib
fiddle
fidge,false,fidge
fidget,false,fidget
fig,false,fig
figure
filch,false,filch
file
fill,true,fill
fillet,false,fillet
fillip,false,fillip
film,true,film
filter,false,filter
filtrate
fine
finedraw,false,fine,draw
finger,false,finger
finish
fire,true,fire
firk,false,fir,k
firm
fish
fishify,false,fishify
fissure,false,fissure
fist,false,fist
fit,true,fit
fix
flag,true,flag
flake
flam,false,flam
flame
flank
flanker,false,flank,er
flap
flapdragon,false,flap,drag,on
flare
flash
flat,false,flat
flatten,false,flatten
flatter,false,flatter
flaunt
flaw,false,flaw
flawter,false,flawter
flay
flea,false,flea
fleak,false,flea,k
fleck,false,fleck
flecker,false,fleck,er
fledge
fleece
fleer,false,fleer
flesh
flicker,false,flicker
flinch
flirt
flit,true,flit
float
flock
flog,true,flog
flood
floor
flop,true,flop
flounce
flounder,false,flounder
flourish
flout
flow
flower,false,flower
fluctuate
flush
fluster,false,fluster
flute,false,flute
flutter,false,flutter
flux,false,flux
flyblow,false,fly,blow
flyfish,false,fly,fish
foal,false,foal
foam
fob,true,fob
fodder,false,fodder
foil
foin,false,foin
foist
fold
foliate,false,foliate
follow
foment
fond,false,fond
fondle
fool
foot
forage
force
ford,false,ford
foreadvise,false,fore,advise
foreappoint,false,fore,appoint
forearm,false,fore,arm
forebode
forecast
foreclose,false,fore,close
foredesign,false,fore,design
foredo,false,fore,do
foredoom,false,fore,doom
forefend,false,fore,fend
foreimagine,false,fore,imagine
forejudge,false,fore,judge
foreknow,false,fore,k,now
forelay,false,fore,lay
forelift,false,fore,lift
foreordain,false,fore,ordain
forerun,false,fore,run
foresay,false,fore,say
foreshame,false,fore,shame
foreshew,false,fore,shew
foreshorten,false,fore,short,en
foreshow,false,fore,show
foresignify,false,fore,signify
foreslack,false,fore,slack
foreslow,false,fore,slow
forespeak,false,fore,speak
forestall
foretaste,false,fore,taste
forethink,false,fore,thin,k
foretoken,false,fore,to,k,en
forewarn,false,fore,warn
forewaste,false,fore,waste
foreweary,false,fore,weary
forewish,false,fore,wish
forfeit
forfend,false,for,fend
forge
forhail,false,for,ha,il
fork
forlye,false,forlye
form
formalize,false,formalize
fornicate
forswear,false,for,swear
fortify
fortune,false,for,tune
fortunetell,false,for,tune,tell
forwander,false,for,wan,der
forward,false,for,ward
foster,false,foster
foul
found
founder,false,found,er
foupe,false,foupe
fowl,false,fowl
fract,false,fract
fracture
frame
franchise
frank,false,frank
fraught,false,fraught
fray
freak
fream,false,fream
free
freight
frenchify,false,frenchify
frequent
freshen,false,freshen
fret,true,fret
fribble,false,fribble
friend,false,friend
fright,false,fright
frighten,false,frighten
frill,false,frill
fringe
frisk,false,frisk
fritter,false,fritter
frizle,false,frizle
frolick,false,fro,lick
front
froth
frounce,false,frounce
frown
fructify,false,fructify
frump,false,frump
frush,false,frush
frustrate
fry
fub,false,fub
fuddle,false,fuddle
fuel
fulfil
full,false,full
fulminate
fumble
fume
fumigate,false,fumigate
fur,true,fur
furbelow,false,fur,be,low
furbish,false,furbish
furl
furnace,false,furnace
furnish
furrow
further,false,further
fuse,true,fuse
fust,false,fust
fustigate,false,fustigate
fuzz
gabble
gad,false,gad
gag,true,gag
gage,false,gage
gaggle
gain
gainsay,false,gain,say
gainstand,false,gain,stand
gall,false,gall
gallop,false,gallop
gallow,false,gallow
gambol,false,gambol
game
ganch,false,gan,ch
gang
gangrenate,false,gangrenate
gangrene,false,gangrene
gaol
gape
gar,false,gar
garble
garden,false,garden
gargarize,false,gargarize
gargle
garner,false,garner
garnish
garrison,false,garrison
garter,false,garter
gasconade,false,gasconade
gash,false,gash
gasp
gast,false,gast
gather,false,gather
gaude,false,gaude
gauge
gaze
geck,false,geck
gem,false,gem
geminate,false,geminate
gender,false,gender
generate,false,generate
gentle,false,gentle
geometrize,false,geometrize
germinate
gesticulate,false,gesticulate
gesture
ghess,false,ghess
ghost
gibber,false,gibber
gibbet,false,gibbet
gibe,false,gibe
giddy,false,giddy
giggle
gingle,false,gingle
gip,false,gip
gird,false,gird
girdle,false,girdle
girn,false,girn
girt,false,girt
girth,false,girth
gise ground,false,giseground
glaciate,false,glaciate
glad,false,glad
gladden,false,glad,den
glaire,false,glaire
glance
glare
glass
glaver,false,glaver
glaze
gleam
glean
gleek,false,glee,k
gleen,false,gleen
gleet,false,gleet
glib,false,glib
glide
glimmer,false,glimmer
glisten,false,glisten
glister,false,glister
glitter,false,glitter
gloar,false,gloar
gloat
glomerate,false,glomerate
gloom
glorify
glory
glose,false,glose
gloss
glout,false,glout
glove
glow
gloze,false,gloze
glue
glut,false,glut
gluttonise,false,gluttonise
gnar,false,gnar
gnarl
gnash
gnaw
goad
gobbet,false,gob,bet
gobble
god,false,god
goggle,false,goggle
gore
gorge
gormandize,false,gormandize
gospel,false,gospel
gossip,false,gossip
gove,false,gove
govern
grabble,false,grabble
grace
graduate
graff,false,graff
graft
grant
granulate,false,granulate
grapple
grasp
grass
grate
gratify
gratulate,false,gratulate
grave,false,grave
gravel
gravitate
graze
grease
greaten,false,great,en
green,false,green
greet
gride,false,gride
grieve
grill
grilly,false,grilly
grime,false,grime
grin,true,grin
gripe
groan
groove,false,groove
grope
ground
group,true,group
grovel
growl
grub,true,grub
grubble,false,grubble
grudge
grumble
grunt
grutch,false,grutch
guaranty,false,guaranty
guard
guess
guggle,false,guggle
guide
gull,false,gull
gully,false,gully
gulp
gum,false,gum
gurgle
gush
gut,true,gut
gutter,false,gutter
guttle,false,guttle
guzzle
gybe,false,gybe
gyve,false,gyve
habilitate,false,habilitate
habit,false,ha,bit
habituate
hack
hackle,false,hackle
hackney
haft,false,haft
hag,false,hag
haggle
hail
hale,false,hale
halloo,false,hal,loo
hallow,false,hal,low
halt
halter,false,halt,er
halve
hamble,false,hamble
hammer,false,hammer
hamper,false,hamper
hamstring,false,ham,string
hand
handle
handsel,false,handsel
handsome,false,hand,so,me
hanker,false,hanker
hap,false,hap
happen,false,happen
harangue
harass
harbour
harden,false,harden
hare,false,ha,re
hark
harm
harmonize,false,harmonize
harness
harp
harrow
harry
hash
hasp,false,hasp
haste,false,haste
hasten,false,hasten
hatch
hatchel,false,hatchel
hate
hatter,false,hatter
haul
haunt
havock,false,havock
haw,false,haw
hawk
hazard,false,hazard
haze
head
heal
heap
hearken,false,hearken
hearten,false,hearten
heat
hebetate,false,hebetate
hector,false,hector
hedge
heed
heel
heel-piece,false,heel-piece
heighten,false,heighten
heir,false,heir
helm
helve,false,helve
hem,true,hem
hence,false,hence
hend,false,hend
herald
herd
herse,false,herse
hery,false,hery
hesitate
hew
hiccough,false,hiccough
hickup,false,hickup
hie,false,hie
higgle,false,higgle
hinder,false,hinder
hinge
hint
hip,false,hip
hire
hiss
historify,false,historify
hitch
hitchel,false,hitchel
hive
hoard
hobble
hock,false,hock
hockle,false,hockle
hoe
hoiden,false,hoiden
hoise,false,hoise
hoist
holla,false,holla
hollow
homage,false,ho,mage
hone
honey
honour,false,honour
hood
hood-wink,false,hood-wink
hook
hoop
hoot
hop,true,hop
hope
horse
hospitate,false,hospitate
host
hough,false,hough
hound
house
housel,false,housel
hovel,false,hovel
hover,false,hover
howl
hox,false,hox
huckster,false,huckster
huddle
huff
hug,true,hug
hulk
hull,false,hull
hum,true,hum
humanize,false,humanize
humble
humect,false,humect
humectate,false,humect,ate
humour
hunch
hunger,false,hung,er
hunt
hurl
hurry
hurtle
husband,false,husband
hush
hush up,false,hushup
husk,false,husk
hustle
huswife,false,huswife
huzz,false,huzz
huzza,false,huzza
hymn,false,hymn
hyp,false,hyp
ice
idle
idolatrize,false,idolatrize
idolize,false,idolize
ignite
ignore
illaqueate,false,illaqueate
illighten,false,il,light,en
illude,false,illude
illume,false,illume
illuminate
illumine,false,illumine
illustrate
image
imagine
imbecile,false,imbecile
imbibe
imbitter,false,im,bitter
imbody,false,im,body
imboil,false,im,bo,il
imbolden,false,im,bold,en
imbosom,false,im,bosom
imbound,false,im,bound
imbow,false,im,bow
imbower,false,im,bow,er
imbrangle,false,im,brangle
imbrown,false,im,brown
imbrue,false,imbrue
imbrute,false,im,brute
imbue
imburse,false,im,burse
imitate
immanacle,false,im,manacle
immask,false,im,mas,k
immerge,false,immerge
immerse
immingle,false,im,mingle
immit,false,immit
immix,false,im,mix
immolate
immortalize,false,immortalize
immure,false,im,mure
imp,false,imp
impact
impaint,false,im,paint
impair
imparadise,false,im,paradise
impark,false,im,park
impart
impatronize,false,impatronize
impawn,false,im,pawn
impeach
impearl,false,im,pearl
impede
impel
impend
impetrate,false,impetrate
impignorate,false,impignorate
impinge,false,imp,inge
impinguate,false,impinguate
implant,false,im,plant
implicate
implore
imply
impoison,false,im,poison
import
importune,false,importune
impose
imposthumate,false,imposthumate
impound,false,im,pound
imprecate,false,imprecate
impregn,false,impregn
impregnate
impress
imprint
imprison,false,im,prison
improbate,false,improbate
improlificate,false,improlificate
impropriate,false,impropriate
improve
impugn,false,impugn
impurple,false,im,purple
impute,false,impute
inanimate,false,in,animate
inarch,false,in,arch
inaugurate
incage,false,in,cage
incanton,false,in,cant,on
incapacitate
incarcerate
incarn,false,incarn
incarnadine,false,incarnadine
incarnate
incase,false,in,case
incense
inch
inchoate,false,inchoate
incide,false,incide
incinerate
incite
incline,true,incline
inclip,false,in,clip
incloister,false,in,cloister
incloud,false,in,cloud
include
incommodate,false,incommodate
incommode,false,in,commode
incorporate
incorpse,false,in,corpse
incrassate,false,incrassate
increase
increpate,false,increpate
incrust,false,in,crust
incrustate,false,in,crust,ate
incubate
inculcate,false,inculcate
incumber,false,in,cumber
incur,true,incur
incurvate,false,incurvate
indagate,false,indagate
indart,false,in,dart
indebt,false,in,debt
indemnify
indent,false,indent
indicate
indigitate,false,indigitate
indispose,false,in,dis,pose
individuate,false,individuate
indoctrinate
indow,false,indow
indrench,false,in,drench
induce
induct
indue,false,in,due
indulge
indurate,false,indurate
inebriate
ineye,false,in,eye
infame,false,in,fame
infatuate
infect
infer,true,infer
infest
infirm,false,in,firm
infix,false,in,fix
inflame
inflate
inflect
inflict
influence
infold,false,in,fold
infoliate,false,in,foliate
inform
infract,false,in,fract
infrigidate,false,infrigidate
infringe
infuse
ingeminate,false,in,geminate
ingest
ingraff,false,in,graff
ingratiate
ingulf,false,in,gulf
ingurgitate,false,ingurgitate
inhabit,false,in,habit
inhale
inhere,false,in,he,re
inherit,false,inherit
inherse,false,in,herse
inhibit,false,inhibit
inhold,false,in,hold
inhumate,false,inhumate
inhume,false,inhume
initiate
inject
injoin,false,in,join
injure
ink
inlapidate,false,in,lapidate
inlaw,false,in,law
inlay,false,in,lay
inn,false,inn
innovate
inoculate
inosculate,false,inosculate
inquinate,false,inquinate
inquire
inrail,false,in,rail
inscribe
insculp,false,in,sculp
inseam,false,in,seam
insert
inserve,false,in,serve
inshell,false,in,shell
inship,false,in,ship
inshrine,false,in,shrine
insinew,false,in,sinew
insinuate
insist
insnare,false,in,snare
insolate,false,insolate
insolence,false,insolence
inspect
insphere,false,in,sphere
inspire
inspirit,false,in,spirit
inspissate,false,inspissate
install
instance,false,instance
instate
insteep,false,in,steep
instigate
instil,false,instil
institute
instop,false,in,stop
instruct
insult
intend
intenerate,false,intenerate
inter,true,inter
intercalate,false,intercalate
intercede,false,intercede
intercept
interchain,false,inter,chain
interchange,false,inter,change
interclude,false,interclude
intercommon,false,inter,common
interdict,false,interdict
interess,false,interess
interest
interfere
interjoin,false,inter,join
interlace
interlard,false,inter,lard
interleave,false,inter,leave
interline,false,inter,line
interlink
interlope,false,inter,lope
intermarry,false,inter,marry
intermeddle,false,inter,meddle
intermell,false,inter,mell
intermingle
intermit,false,intermit
intermix,false,inter,mix
interpolate
interpose
interpret,false,interpret
interrogate
interrupt
interscind,false,interscind
interscribe,false,inter,scribe
intersect
intersert,false,intersert
intersperse
intertwine
intertwist,false,inter,twist
intervene
intervert,false,inter,vert
intervolve,false,intervolve
interwish,false,inter,wish
inthrall,false,in,thrall
inthrone,false,in,thro,ne
intimate
intimidate
intomb,false,in,tomb
intonate,false,intonate
intone
intort,false,in,tort
intoxicate
intransitive,false,in,transitive
intreasure,false,in,treasure
intrench,false,in,tren,ch
intrigue
introduce
intromit,false,intromit
introspect
intrude
intrust,false,in,trust
intwine
inumbrate,false,inumbrate
inure
inurn,false,in,urn
invade
invalidate
inveigh,false,inveigh
inveigle,false,inveigle
invent
inventory,false,inventory
invert
invest
investigate
inveterate,false,inveterate
invigorate
inviscate,false,inviscate
invite
invocate,false,invocate
invoke
involve
inwall,false,in,wall
inwood,false,in,wood
inwrap,false,in,wrap
inwreathe,false,inwreathe
irk
iron,false,iron
irradiate,false,irradiate
irregulate,false,irregulate
irrigate
irritate
issue
itch
iterate
jabber,false,jabber
jable,false,jable
jade,false,jade
jagg,false,jagg
jangle
japan,false,japan
jar,true,jar
jaunt,false,jaunt
javel,false,javel
jeer
jeopard,false,jeopard
jerk
jest
jet,true,jet
jig,true,jig
jilt
jingle
job,true,job
jockey
jog,true,jog
joggle,false,joggle
join
joint,false,joint
joist,false,joist
joke
joll,false,joll
jolt
jostle
journey
joust
joy,false,joy
judge
juggle
juke
jumble
jump
junket,false,junket
just,false,just
justice,false,just,ice
justify
justle,false,justle
jut,true,jut
jutty,false,jutty
kaw,false,kaw
keck,false,keck
keckle,false,keckle
kedge,false,k,edge
keel
keelhale,false,k,eel,hale
keen,false,k,een
kemb,false,kemb
ken,false,k,en
kennel,false,kennel
kern,false,kern
kernel,false,kernel
kick
kid,true,kid
kidnap
kill
kilndry,false,kiln,dry
kindle
king,false,king
kiss
kitten,false,k,it,ten
klick,false,k,lick
knab,false,k,nab
knabble,false,knabble
knack,false,knack
knap,false,k,nap
knapple,false,knapple
knead
knee
knight
knit,true,knit
knock
knoll,false,k,noll
knot,true,knot
knowledge,false,k,now,ledge
knubble,false,k,nubble
knuckle
kyd,false,kyd
labefy,false,labefy
labour
lace
lacerate
lack
lacker,false,lac,k,er
lackey,false,lac,k,ey
lade,false,lade
lag,true,lag
lame,false,la,me
lament
lamm,false,lamm
lampoon
lance
lanch,false,lanch
lancinate,false,lancinate
land
languish
laniate,false,laniate
lap
lapidate,false,lapidate
lapse
lard
lash
last
latch
lath,false,lath
lather,false,lather
lattice,false,lattice
laud
laugh
launch
lave,false,lave
laveer,false,la,veer
lavish
leaf
league,false,league
leak
lean
learn
lease
leash
leave
leaven,false,leaven
lech,false,lech
lecher,false,lech,er
lecture
leech
leer,false,leer
leese,false,leese
legalize,false,legalize
legitimate,false,legitimate
lengthen,false,lengthen
lenify,false,lenify
lessen,false,less,en
lesson,false,less,on
letter,false,letter
level
levigate,false,levigate
levy
libel,false,libel
librate,false,librate
license
licentiate,false,licentiate
lick
lift,true,lift
lig,false,lig
lighten,false,lighten
like
liken,false,liken
limb
lime,false,lime
limit,false,limit
limn,false,limn
limp
lin,false,lin
line
linger,false,linger
link
lip,true,lip
liquate,false,liquate
liquefy
liquidate
liquor,false,liquor
lisp
list
listen,false,listen
litigate
litter,false,litter
littoral,false,littoral
live
load
loam,false,lo,am
loathe
lob,true,lob
lock
lodge
loiter,false,loiter
loll,false,loll
long
loof,false,lo,of
look
loom
loose,false,loose
loosen,false,loosen
lop,false,lop
lord
loricate,false,loricate
lounge
louse,false,lo,use
lout,false,lout
love
low,false,low
lower,false,lower
lowt,false,lowt
lubricate
lubricitate,false,lubricitate
lucubrate,false,lucubrate
luff,false,luff
lug,false,lug
lull
lumber,false,lumber
lump
lurch
lure
lurk
lust
lute,false,lute
lux,false,lux
luxate,false,lux,ate
luxuriate
ly,false,ly
macerate
machinate,false,machinate
maculate,false,maculate
mad,false,mad
madden,false,madden
madefy,false,made,fy
maffle,false,maffle
magnify
mail
maim
mainprise,false,mainprise
maintain
malaxate,false,malaxate
malice,false,malice
malign
mall,false,mall
malleate,false,malleate
malt
mammock,false,mam,mock
man,true,man
manacle
manage
mancipate,false,mancipate
manducate,false,manducate
mangle
manifest
mantle,false,mantle
manufacture
manumise,false,manumise
manumit,false,manumit
manure,false,man,ure
map
mar,true,mar
marble
march
marinate
mark
market,false,market
marl,false,marl
marry
marshal
mart,false,mart
martyr
marvel
mash
mask
masquerade
mass
massacre,false,mass,ac,re
master,false,master
mat,false,mat
match
mate
matriculate
matter,false,matter
mature
maul
maunch,false,maunch
maunder,false,maund,er
maze,false,maze
meager,false,meager
meal,false,me,al
measure
meddle
mediate
medicate
medicine,false,medicine
meditate
medle,false,medle
medly,false,medly
meeken,false,meek,en
meine,false,meine
meliorate,false,meliorate
mell,false,mell
mellow,false,mellow
memorize,false,memorize
menace
mend
mendicate,false,mendicate
mensurate,false,mensurate
mention
merchand,false,merchand
merchandise,false,merchandise
merit,false,mer,it
merrimake,false,merrimake
mesh
mess
metamorphose
mete,false,mete
metempsychose,false,metempsychose
methodise,false,methodise
mew,false,mew
mewl,false,mewl
miche,false,miche
mildew,false,mildew
milk
mill
milt,false,milt
mime
mimick,false,mimic,k
mince
mind
mine
mingle
minish,false,minish
minister,false,minister
minorate,false,minor,ate
mint
minute
mire
misapply,false,mis,apply
misapprehend,false,mis,apprehend
misascribe,false,mis,ascribe
misassign,false,mis,as,sign
misbecome,false,mis,be,come
misbehave,false,mis,behave
miscal,false,miscal
miscalculate,false,mis,calculate
miscarry,false,mis,carry
miscast,false,mis,cast
mischief,false,mis,chief
miscite,false,mis,cite
misconceive,false,mis,conceive
misconduct,false,mis,con,duct
misconjecture,false,mis,conject,ure
misconstrue,false,mis,construe
miscounsel,false,mis,counsel
miscount,false,mis,count
misdeem,false,mis,deem
misdemean,false,mis,demean
misdistinguish,false,mis,distinguish
misdo,false,mis,do
misdoubt,false,mis,doubt
misemploy,false,mis,employ
misfashion,false,mis,fashion
misform,false,mis,form
misgive,false,mis,give
misgovern,false,mis,govern
misguide,true,mis,guide
misinfer,false,mis,infer
misinform,false,mis,inform
misinterpret,false,mis,interpret
misjoin,false,mis,join
misjudge,true,mis,judge
mislay,false,mis,lay
misle,false,misle
mislike,false,mis,like
mislive,false,mis,live
mismanage,false,mis,manage
mismark,false,mis,mar,k
mismatch,false,mis,mat,ch
